id,date,content,username,likecount,retweetcount,replycount,typeofphone,languge
1602316472679772161,2022-12-12 14:56:31+00:00,🔴 Procès du 28 Septembre - Audience du 12 Décembre - J28 (2ème Partie) • ESPACE TV GUINEE #ProcesDu28Sept @espaceTV_gn @LamineGuirassy https://t.co/UCnh2Cz2b1,espaceTV_gn,4,0,0,Twitter Media Studio,fr
1602315486187950080,2022-12-12 14:52:36+00:00,"@Africaguinee La fameuse audit de aire guinée qu'on essaye de coller à cellou dallein est revenu, une vraie machination, le #CND est averti. #guinee #ProcesDu28Sept",barrsaiku,0,0,0,Twitter for Android,fr
1602314733998297089,2022-12-12 14:49:36+00:00,", oui ça été passée ainsi car si DADIS organisait les élections il allait les remporter malgré tout ça il les avait gagné dès le premier tour.

Je le dis en connaissant parceque je l'ai vécu et on ne m'a pas raconté.
#ProcesDu28Sept",ABantignel,0,0,0,Twitter for Android,fr
1602314386625945601,2022-12-12 14:48:13+00:00,"DADIS a été combattu parcequ'il y'avait un candidat potentiel issu d'une ethnie qui est condamnée par d'autres guinéens de ne pas avoir le pouvoir dans ce pays.
Ce candidat n'était d'autre que @Cellou_UFDG , 
#ProcesDu28Sept",ABantignel,0,0,2,Twitter for Android,fr
1602314107398623235,2022-12-12 14:47:07+00:00,Dadis a retrouver sa langue #ProcesDu28Sept,syracus9,1,0,0,Twitter for iPhone,fr
1602311444653015042,2022-12-12 14:36:32+00:00,Laissez #kotocellou en paix. C'est lui qui vous a dit qu'il est erudit. C'est juste une facon de vous blanchir alors que vous n'aviez jamais ete tendre avec lui dans Le passe. #Kibaro. #ProcesDu28Sept.,dontaf3,1,0,1,Twitter for Android,fr
1602310745588375554,2022-12-12 14:33:45+00:00,Dadis Camara : « Cellou Dalein a gagné les élections par un coup KO en 2010… » 👉 #ProcesDu28Sept #Guinee #Kibaro https://t.co/adXAQ8hfaY https://t.co/ctcEgNYrTb,Africaguinee,88,11,22,Twitter for iPhone,fr
1602309968153247744,2022-12-12 14:30:40+00:00,"Ehhhhh papa Dadis attention dehhh
1 vas tomber net 
Ko c'est Koto Cellou @Cellou_UFDG qui a gagné les élections un coup k.O
Les accords de Waga aussi on souffert dehh 
EL TIGRE DOIT VENIR 
MAIS LA COUR APPRÉCIERA 
#ProcesDu28Sept",GMeurtri,7,3,2,Twitter for Android,fr
1602309794513260546,2022-12-12 14:29:59+00:00,"Ce procès est doux hein 😂
Le jeune frère Moussa Dadis Camara a amené à l'école son grand frère Papa Koly Kourouma et lui apprenait à compter les bâtonnets. 
#Procesdu28sept https://t.co/S9V5BUMh8H",Prof_AlphaConde,128,23,60,Twitter for Android,fr
1602309334934904834,2022-12-12 14:28:09+00:00,#ProcesDu28Sept 😂 https://t.co/EmWlGcHcwl,KabaSalifu0,0,0,0,Twitter for Android,und
1602308663926001667,2022-12-12 14:25:29+00:00,"Procès du 28 septembre : voici les premiers mots du capitaine Moussa #Dadis_Camara à la barre
#Kibaro #ProcesDu28Sept https://t.co/6vwebSHXQ2",Guineematin,1,0,0,Twitter for Android,fr
1602307860578410498,2022-12-12 14:22:18+00:00,@AmadouLePo C'est vrai pour être objectif fasse fasse à l'analyse d'une réalité il faut écouter. Tu marques un point de ce fait... Donc prudence et ne tombons pas dans la culture de l'instant et de l'émotion. #ProcesDu28Sept,KabaSalifu0,4,0,0,Twitter for Android,fr
1602306988507004930,2022-12-12 14:18:50+00:00,"@msc_camara , Dadis a mis ton général dans la sauce go 😂
#ProcesDu28Sept",ambangoura,0,0,1,Twitter for iPhone,fr
1602306904625238018,2022-12-12 14:18:30+00:00,"Dadis la même quoi c'est pas possible 
C'est vrai qu'on n'es jeunes mais on pas 12ans dehhh on s'est lire entre les lignes 
Papa Dadis dit nous la V
#ProcesDu28Sept",GMeurtri,3,3,0,Twitter for Android,fr
1602306646306324481,2022-12-12 14:17:28+00:00,"C'est vrai Dadis a été combattu à cause de Cellou Dalein Diallo d'une part, ce n'est secret pour personne !
#ProcesDu28Sept",ABantignel,0,0,0,Twitter for Android,fr
1602306466777632770,2022-12-12 14:16:45+00:00,"Honnêtement, en quoi Dadis aide pour la manifestation de la vérité ? 
#ProcesDu28Sept",medardem224,3,0,1,Twitter for iPhone,fr
1602306452902842369,2022-12-12 14:16:42+00:00,Massacre de 2009 : Dadis Camara porte de lourdes charges contre Alpha Condé… #ProcesDu28Sept 👉https://t.co/cewWRfcr5c https://t.co/iL6rX8OrCW,Africaguinee,15,3,3,Twitter for iPhone,fr
1602305928757403648,2022-12-12 14:14:37+00:00,"Il a oublié les leçons que ses avocats 🥑 lui ont donnés.
Il évolue de coq à l'âne.
Personne incomprise !
#ProcesDu28Sept",AlsenyKann1,0,0,0,Twitter for Android,fr
1602304045003186177,2022-12-12 14:07:08+00:00,"Moi j’attends les questionnaires maintenant 
#procesdu28sept",Aisstasaran,0,0,0,Twitter for iPhone,fr
1602303190124347394,2022-12-12 14:03:44+00:00,#ProcesDu28Sept.Général Sékouba doit venir à la barre.,Oury291,0,0,0,Twitter for Android,fr
1602300806232940546,2022-12-12 13:54:16+00:00,"Est ce le sang qui coule dans les veines ou les veines qui coulent dans le sang ? 
#ProcesDu28Sept",rahimkouyate,1,0,0,Twitter for Android,fr
1602300501177114630,2022-12-12 13:53:03+00:00,"Partout où tu entends le nom de cellou ne te presse pas même si c'est pour un an le nom d'alpha surgira c'est comme le debat cr7 et messi les deux vont de paire😂😂😂
#procèsdu28sept",rahimkouyate,1,0,0,Twitter for Android,fr
1602297409635237888,2022-12-12 13:40:46+00:00,"Dadis hein, ko ce sont ces veines qui coulent dans mon sang😂.
#Procesdu28sept",alphaoptimiste,48,31,1,Twitter for Android,fr
1602297258493575171,2022-12-12 13:40:10+00:00,"C'est le procès du 28 sept ou celui du 3e mandat. Hééé, #Dadis, je t'ai fait quoi ? 😂
#Procesdu28sept",Prof_AlphaConde,517,49,114,Twitter for Android,fr
1602296261365075968,2022-12-12 13:36:12+00:00,"l'histoire de ce pays est écrite par la main gauche, tandis qu'un mouchoir blanc est brandi, avec la main droite, pour séduire l'opinion.

Les Guinéens, doivent sortir de ce cercle infernal de mensonges et de violence et adopter une attitude républicaine.

 #ProcesDu28Sept",OPPRIME_REVOLTE,2,2,0,Twitter for iPhone,fr
1602293958423494656,2022-12-12 13:27:03+00:00,"Sur fcbk ils n’ont pas le temps 😂
#vu 

#procesdu28sept https://t.co/uxnYkBzruk",MaciBachir,2,0,0,Twitter for iPhone,fr
1602291991554973696,2022-12-12 13:19:14+00:00,"N’oubliez pas que Dadis a pris une balle et ca fait toujours effet hein 

#ProcesDu28Sept",ssintaly,3,0,0,Twitter for iPhone,fr
1602291243278798849,2022-12-12 13:16:16+00:00,Dadis va se prendre plein de balle 😂. #Procesdu28Sept https://t.co/lWFGDrNexN,KabaSalifu0,1,0,0,Twitter for Android,fr
1602288414656708609,2022-12-12 13:05:01+00:00,"Emmanuel Kant va souffrir aujourd'hui hein 😀

PS. si vous voulez vous pouvez lire l'affiche au dessus de ma télé #FNDC un jour FNDC toujours
#ProcesDu28Sept
#Dadis #Procesdu28Septembre https://t.co/RWBDbgawkK",KMoussa_,0,0,0,Twitter for Android,fr
1602288119126151168,2022-12-12 13:03:51+00:00,"Je répète, faites une communication responsable, pendant et après ce procès... Car, il y'a une forte dose de manipulation dedans, soyons des gens très réfléchis et courtois, pour connaître la suite des choses.

#Kibaro
#ProcesDu28Sept",AmadouLePo,57,8,10,Twitter for Android,fr
1602287767182098433,2022-12-12 13:02:27+00:00,"Il y’a d’autres images de la VAR qui ne tarderont pas à sortir. 
Dadis ne mentira à personne dans ce pays. 

#ProcesDu28Sept
#DadisEstUnMenteur",OuessouDIABY,30,1,1,Twitter for iPhone,fr
1602285903237578752,2022-12-12 12:55:03+00:00,"On est à la pause le temps pour lui de réviser un peu ses paroles

#ProcesDu28Sept",AmadouOurrie,1,0,0,Twitter for Android,fr
1602285866445144072,2022-12-12 12:54:54+00:00,"Quand Dadis drague l'opinion par des éléments ""accrocheurs"" partisans (Alpha Condé, Dalein, Sékouba), il fait comme Toumba par la mise en avant de ses connaissances jusque-là méconnues de l'opinion (Islam, médecin).
Revenons aux faits
Massacre du 28 septembre 2009 #ProcesDu28Sept",RIFCHEDIALLO,9,2,0,Twitter for Android,fr
1602285066369089537,2022-12-12 12:51:43+00:00,"Bilan de la première période de Dadis, qui a compris quoi?
#TL224
#ProcesDu28Sept https://t.co/xeLWay88Fy",ATh_Jil_PASS,0,0,0,Twitter for Android,fr
1602284642136379392,2022-12-12 12:50:02+00:00,"S'il vous plaît tl224 qui a compris un peu ? 
#proces28sept 
#ProcesDu28Sept",Presi10_A,3,1,0,Twitter for Android,fr
1602284354163679233,2022-12-12 12:48:53+00:00,"Regarder comment UFDG vont commencer à tomber dans ce nouveau piège Dadis.
Dans ce pays tout le monde utilise les Cellou sa troupe
#Procèsdu28sept",Alghassimou66,0,0,0,Twitter for Android,fr
1602284336815955968,2022-12-12 12:48:49+00:00,"Ce qui est certain, c'est que chaque accusé a compris quelle fibre activer chez les Guinéens, pour booster sa défense : l'ethnie. #ProcesDu28Sept #Procesdu28Septembre",dieretou,49,20,2,Twitter for iPhone,fr
1602283772640198660,2022-12-12 12:46:35+00:00,"Dadis veut aller boire, est-ce de l’eau ou autre chose 😂 ? Pour avoir de l’énergie 

#ProcesDu28Sept",ssintaly,17,1,3,Twitter for iPhone,fr
1602283647037571072,2022-12-12 12:46:05+00:00,"Quel marmailleur ce monsieur 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️pfff 
#Dadis #ProcesDu28Sept",NfalyTraaore,0,0,1,Twitter for Android,fr
1602283622589161473,2022-12-12 12:45:59+00:00,"érudit, érudite: Qui a des connaissances approfondies dans une matière, en particulier des connaissances historiques.
Synonymes :
cultivé - docte - lettré - savant
Contraires :
ignorant - inculte

 #ProcesDu28Sept",sam_asb,0,0,0,Twitter Web App,fr
1602283541848625153,2022-12-12 12:45:40+00:00,"À chaque fois, il veut conclure il relancer un autre débat   #ProcesDu28Sept",almuukhtar,0,0,0,Twitter for iPhone,fr
1602283378182610946,2022-12-12 12:45:01+00:00,"🎙️Dadis : J’ai soutenu Alpha en 2010. Est-ce qu’il m’avait donné de l’argent ? Je venais de quitter fraîchement le pouvoir. On venait de m’éjecter du pouvoir. Je devais au contraire avoir de la haine. Est-ce que c’est l’argent qu’il m’avait donné ?

#ProcesDu28Sept https://t.co/lAKGbmJdFA",OuessouDIABY,209,64,28,Twitter for iPhone,fr
1602283167766937600,2022-12-12 12:44:10+00:00,"Avouons qu'il nous a tous manqué avec ses agitations🤣🤣🤣
#ProcesDu28Sept https://t.co/k67vKVNztQ",Aguibou_Toure17,1,0,0,Twitter for Android,fr
1602282736772866052,2022-12-12 12:42:28+00:00,Napoleon se retourne dans sa tombe là 😂😭 #ProcesDu28Sept,astoodiamond,0,0,0,Twitter for iPhone,fr
1602282672872689666,2022-12-12 12:42:12+00:00,"La Guinée et ses complots réels ou imaginaires… 64 années d’histoire.
#ProcesDu28Sept",Anskjuve,0,0,0,Twitter for iPhone,fr
1602282539850285056,2022-12-12 12:41:41+00:00,"Il a dit le président Dadis en parlant de lui même 😂😂😂😂😭
Attrapez moi owww 🤦🏾‍♀️ #ProcesDu28Sept",astoodiamond,0,0,1,Twitter for iPhone,fr
1602282518140653569,2022-12-12 12:41:35+00:00,"J'espère que la stratégie consistant à manipuler l'opinion publique de part et d'autres ne détournera pas les juges et autres dans la prise de décisions finales, parce que c'est ce que ses accusés essaient de faire, chercher à gagner la compassion du public. #ProcesDu28Sept",MamadyKonat9,0,0,1,Twitter for Android,fr
1602282394400210945,2022-12-12 12:41:06+00:00,"Imagine le soir on nous demande d'expliquer ce qu'on a compris dans tout ce que Dadis a dit.
#ProcesDu28Sept",alfaUmar11,2,1,2,Twitter for Android,fr
1602282279056953344,2022-12-12 12:40:38+00:00,"C'est mangé ou bien d'être  mangé . 
Tu as le choix 
#ProcesDu28Sept",BAlhousseny,0,0,0,Twitter for Android,fr
1602282106951974912,2022-12-12 12:39:57+00:00,Il a parler de mougouli #ProcesDu28Sept,almuukhtar,0,0,1,Twitter for iPhone,fr
1602281885178159104,2022-12-12 12:39:05+00:00,"Il se prend pour qui là?wow il est trop à l’aise 
Baxoul vraiment 
Il se lève ,se rassoit comme il veut .
Mr le président ,recadrez nous tout ça s’il vous plaît .
C’est un tribunal pas une cour de récréation 😒😒😒 #ProcesDu28Sept",astoodiamond,0,0,0,Twitter for iPhone,fr
1602281883592704000,2022-12-12 12:39:04+00:00,"Toumba a traumatisé Dadis, le mec essaie très fort d'être Toumba mais ça colle pas. Tout n'est pas bien conçu chez Dadis so far. #ProcesDu28Sept",algamishrmcf,1,0,0,Twitter for Android,fr
1602281741917556736,2022-12-12 12:38:30+00:00,"Le conflit de N’zerekore n’a jamais été ethnique mais plutôt religieux. Doucement mon capitaine, nous sommes tous de moins des faits et certains parmi nous le sont de façon oculaire. 

#ProcesDu28Sept",Architectekallo,4,0,2,Twitter for iPhone,fr
1602281540586700801,2022-12-12 12:37:42+00:00,"Dadis CAMARA continue son One Man Show. 

#ProcesDu28Sept",affonazifou,0,0,0,Twitter for iPhone,en
1602281021361340422,2022-12-12 12:35:39+00:00,"Sortons des émotions les gars. Ils sont tous pareils.
#ProcesDu28Sept",FulaniDiall,6,0,1,Twitter for Android,fr
1602280981255290880,2022-12-12 12:35:29+00:00,"Les éloges à doumbouya, au président de la cour et à koto Cellou ne marcheront pas non plus M. Camara Moussa Dadis feouuu non 
#ProcesDu28Sept",ssintaly,4,1,0,Twitter for iPhone,fr
1602280858307944453,2022-12-12 12:35:00+00:00,"TOUMBA avait sû obtenir la compassion d'un certain public, peut être plus facile à conquérir. DADIS est sur la même voie, et vise le même. #pelerins #ProcesDu28Sept",SofoyaM,0,0,0,Twitter for Android,fr
1602280749591400450,2022-12-12 12:34:34+00:00,"#Dadis il fait du coq-à-l'âne là, l’homme comprend absolument rien 
#ProcesDu28Sept",GenieIncompris3,0,0,0,Twitter for iPhone,fr
1602280548994584580,2022-12-12 12:33:46+00:00,"Quand on demandait ici pourquoi  sekouba konaté n'est pas dans le box des accusés , ils nous ont traité de tout les noms d'oiseaux maintenant  voilà ça  !!!!! 
#ProcesDu28Sept",BAlhousseny,1,0,0,Twitter for Android,fr
1602280319033507840,2022-12-12 12:32:51+00:00,Le juge Ibrahima Sory j’imagine comment le climat doit être paisible chez lui. #ProcesDu28Sept,alfak_47,6,0,0,Twitter for iPhone,fr
1602280210182934530,2022-12-12 12:32:25+00:00,"Le capitain Dadis ils se croient toujours hein 🤔

#ProcesDu28Sept",_LamineBA,1,0,0,Twitter for Android,fr
1602280047620005888,2022-12-12 12:31:46+00:00,"Le juge, un vrai kongossa😂#ProcesDu28Sept",douxAlphaa,0,0,0,Twitter for iPhone,fr
1602280036786216960,2022-12-12 12:31:44+00:00,Les avocats vont surprendre Dadis ici 😂 #ProcesDu28Sept,ABDOUBOUKARIAm4,0,0,0,Twitter for iPhone,fr
1602279947917221890,2022-12-12 12:31:23+00:00,😂😂😂😂😂😂😂 #ProcesDu28Sept,missbarrie92i,0,0,0,Twitter for iPhone,und
1602279819349303296,2022-12-12 12:30:52+00:00,"Que: “j’ai des preuves, si je les dis ça va peter” 🤣🤣🤣🤣.
#ProcesDu28Sept",ablosow9,4,1,2,Twitter for iPhone,fr
1602279780505772032,2022-12-12 12:30:43+00:00,"@Cellou_UFDG, l'érudit ! #TL224 #Kibaro #ProcesDu28Sept @Cellou_UFDG @sowbabaen @cireass https://t.co/4s4s5zZxIq",ledjely,3,0,1,Twitter Web App,fr
1602279714755940352,2022-12-12 12:30:27+00:00,"Le chat du président de la cour n'a jamais été aussi propre 🤣
 #ProcesDu28Sept",sam_asb,1,0,0,Twitter Web App,fr
1602279659802165248,2022-12-12 12:30:14+00:00,"Mr Dadis Camara a besoin d'un psychologue. 
🤦🤦
#ProcesDu28Sept",Diankaliil,1,0,1,Twitter for Android,fr
1602279601023209473,2022-12-12 12:30:00+00:00,"Dadis continue à parler de politique il sera surpris quand les avocats demanderont où sont les c@davres du 28 sep, il pense être-là pour la  politique #ProcesDu28Sept",tptony224,0,0,0,Twitter for iPhone,fr
1602279435012562945,2022-12-12 12:29:20+00:00,"Question :
Qui a préparé les fiches de Dadis ?

#ProcesDu28Sept",MonsieurWangrin,2,0,0,Twitter for Android,fr
1602279338002595840,2022-12-12 12:28:57+00:00,"Dans #ProcesDu28Sept aussi on prend balle perdu ehhhhhhh 
You be you 😔😔😔😔😔 https://t.co/mbmvrNyFCT",DtmLombe,2,1,0,Twitter for Android,fr
1602279234696798208,2022-12-12 12:28:33+00:00,"Tout le monde utilise le nom de CDD pour attirer la sympathie dommage.
#ProcesDu28Sept",FulaniDiall,5,0,3,Twitter for Android,fr
1602279055545565184,2022-12-12 12:27:50+00:00,"On comprends plus rien dans ce procès tout le monde est victime d’un complot mdrr 😂
#ProcesDu28Sept",Abdoula89377558,1,0,0,Twitter for iPhone,fr
1602278979733524483,2022-12-12 12:27:32+00:00,"Le capitaine Dadis après toutes ces années il n'a pas changé, il a vraiment un esprit de gamin ce monsieur porooo...
#ProcesDu28Sept",aboubakr_cadro,0,0,0,Twitter for Android,fr
1602278954152480769,2022-12-12 12:27:26+00:00,"Dadis n'est-il pas entrain de chercher la sympathie des militants de @Ufdg?
L'eau monte les gars.
#ProcesDu28Sept #Kibaro #TL224",BereteMohLamine,1,0,2,Twitter for Android,fr
1602278832756736000,2022-12-12 12:26:57+00:00,Dadis en colère contre Toumba : ‘’il fait croire aux guinéens qu’il a pris le pouvoir pour me le donner’’ https://t.co/QpGPztS1NG #Kibaro #ProcesDu28Sept https://t.co/f0if6ITqrg,VisionGuinee,11,0,3,Twitter for Android,fr
1602278815455236096,2022-12-12 12:26:53+00:00,"C’est la 37eme fois il dit il vient à l’essentiel !

#ProcesDu28Sept",_LamineBA,1,0,0,Twitter for Android,fr
1602278691001729024,2022-12-12 12:26:23+00:00,"Pourquoi Dadis fait des éloges à koto Cellou ? POURQUOI??? 
#ProcesDu28Sept",ssintaly,4,0,1,Twitter for iPhone,fr
1602278681875025921,2022-12-12 12:26:21+00:00,"#ParlerCommeDadis
#ProcesDu28Sept https://t.co/gMR1bwAial",rahman_balde,0,0,0,Twitter for Android,qht
1602278488853172225,2022-12-12 12:25:35+00:00,"Aujourd’hui ça l’appel l’érudit mais avant, il était traité de “faux leader”. #ProcesDu28Sept",msblesage,1,0,0,Twitter for iPhone,fr
1602278432188112898,2022-12-12 12:25:21+00:00,"A écouter Dadis, on a l’impression que ce n’est pas lui qui dirigeait ce pays à l’époque. Q
#ProcesDu28Sept 
#DadisDisNousTout",MonsieurToure4,0,0,0,Twitter for iPhone,fr
1602278387963363332,2022-12-12 12:25:11+00:00,"🔸 Cet essai restitue l'enfance, l'adolescence et la vie adulte du bouillant capitaine Moussa Dadis Camara. 
🔸 Plus qu'un récit, cet ouvrage est aussi un essai sur l'histoire récente de la Guinée.

#Guinee #ProcesDu28Sept #dadis #livre https://t.co/UoGYpIpSl5",lharmattanGN,18,6,1,Twitter for iPhone,fr
1602278358716391425,2022-12-12 12:25:04+00:00,"Dadis dit que c'est lui qui amenait Papa Koly Kourouma à l'école primaire !

Ceci dit ; 
Dadis = né le 29 décembre 1964 (Âge: 58 ans)
Papa Koly = né le 3 novembre 1962 (Âge: 60 ans)

#ProcesDu28Sept",abdrahmane_d,76,19,16,Twitter Web App,fr
1602278357483266048,2022-12-12 12:25:03+00:00,"Cellou est devenu érudit 😂😂😂😂😂
Ko c'est monsieur Cellou Dalein qui parle
#ProcesDu28Sept",alfaUmar11,0,0,0,Twitter for Android,fr
1602278348213862403,2022-12-12 12:25:01+00:00,"Mais attendez svp. Daddis ils ont écrit pour lui ce qu’il doit dire ou quoi?
#ProcesDu28Sept",mhadysydney,0,0,0,Twitter for iPhone,fr
1602278243465404416,2022-12-12 12:24:36+00:00,"Sa parle bien de #celoudalein quand tu n'est plus au pouvoir, au pouvoir il n'a pas organiser les élections pour donner au meilleur #ProcesDu28Sept",ben_mariama,0,0,0,Twitter for Android,fr
1602277833937719297,2022-12-12 12:22:59+00:00,"Dadis ne se cache pas pour dire des gros français deh 🤣
#ProcesDu28Sept",BAlhousseny,0,0,0,Twitter for Android,fr
1602277735086362625,2022-12-12 12:22:35+00:00,Il est en contradiction totale avec ce qu’il dit. Quand tu parles d’Héraclite tu veux que quel guinéen te comprenne facilement? Mytho! #ProcesDu28Sept,Ruchndongsima,0,0,0,Twitter for iPhone,fr
1602277664890703872,2022-12-12 12:22:18+00:00,Ce procès part dans tout les sens !  #ProcesDu28Sept,louismilli18,3,2,1,Twitter for iPhone,fr
1602277589023850497,2022-12-12 12:22:00+00:00,"Au début, tous les rapports indiquaient que c’est Toumba et ses hommes qui sont allés massacrer au stade, maintenant que ce plan est tombé à l’eau il faut trouver d’autres coupables…mdr
#ProcesDu28Sept",medardem224,2,0,2,Twitter for iPhone,fr
1602277488981327873,2022-12-12 12:21:36+00:00,"Maître Yomba qui prend une balle perdue, kho les mots du moyen âge 😭
#ProcesDu28Sept",JamesFritzFost3,1,0,0,Twitter for Android,fr
1602277460607135745,2022-12-12 12:21:30+00:00,"Je mettais mes lunettes noir et je fesait semblant de dormir 🤣🤣🤣. Comme le disait capitaine Bobo “ Méfier vous de l’eau qui dort” 😂😂😂😂
#ProcesDu28Sept",ablosow9,3,0,2,Twitter for iPhone,fr
1602277456580321280,2022-12-12 12:21:29+00:00,@Prof_AlphaConde c'est le naufrage au #ProcesDu28Sept .,BeregotoJean,0,0,0,Twitter for Android,fr
1602277295229640705,2022-12-12 12:20:50+00:00,"#Toumba
#ProcesDu28Sept https://t.co/bikhBkwz9S",_LamineBA,12,3,0,Twitter for Android,qme
1602277084193341440,2022-12-12 12:20:00+00:00,"Si je dis ça, ça va Peter 
#ProcesDu28Sept",almuukhtar,2,0,1,Twitter for iPhone,fr
1602276967746879488,2022-12-12 12:19:32+00:00,"Moussa Dadis avoue qu'il ""ne pouvait pas arrêter"" Toumba Diakité https://t.co/6HA64tSEhN #TL224 #Kibaro #ProcesDu28Sept",ledjely,0,0,0,Twitter Web App,fr
1602276872112541696,2022-12-12 12:19:09+00:00,"Regarder comment UFDG vont commencer à tomber dans ce nouveau piège Dadis.

Dans ce pays tout le monde utilise les Cellou sa troupe 

 #ProcesDu28Sept",moonsieurdiallo,0,0,0,Twitter for iPhone,fr
1602276808719843331,2022-12-12 12:18:54+00:00,"Ce procès, c’est aussi un grand frein à la productivité nationale tout secteur confondu. Et ça, c’est triste ! #ProcesDu28Sept",amasada2,24,2,3,Twitter for iPhone,fr
1602276697369452545,2022-12-12 12:18:28+00:00,"D’après Dadis Camara à la barre : ""C'est Cellou Dalein Diallo qui a gagné les élections de 2010 par un coup KO""

Ceci est une vérité qu’on sais tous mais Konaté et cie on fait tout pour faire gagner Alpha #ProcesDu28Sept",shinojetski,1,1,1,Twitter for iPhone,fr
1602276656076529666,2022-12-12 12:18:18+00:00,"Quand Dadis dit : ça va peter
Moi dans ma tête
#ProcesDu28Sept https://t.co/YYdjYVddYs",MoiseTmd,2,0,0,Twitter Web App,fr
1602276513453416448,2022-12-12 12:17:44+00:00,"😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
#ProcesDu28Sept",alfaUmar11,0,0,0,Twitter for Android,und
1602276498844557313,2022-12-12 12:17:40+00:00,"Croyez vous au Capitaine moussa Dadis Camara ?

#ProcesDu28Sept",PtyKeita,3,0,0,Twitter for iPhone,fr
1602276294212915201,2022-12-12 12:16:52+00:00,"Sékouba Konaté va venir à cette barre !
La vérité sur l'étendue de son implication va éclaté au grand Public !
#ProcesDu28Sept",MrPersonne94,1,2,0,Twitter for Android,fr
1602276115393007617,2022-12-12 12:16:09+00:00,"#Dadis quel comédien ! 😂😂😂
#ProcesDu28Sept",Mohamedcnte,0,0,0,Twitter for Android,es
1602275997088419840,2022-12-12 12:15:41+00:00,"Dadis il charge alpha à son mandat il l'a pas ouvert
#ProcesDu28Sept",Sybyoulpac1,0,0,0,Twitter for Android,fr
1602275947750850563,2022-12-12 12:15:29+00:00,Ils lui ont donné quoi? Qu’on puisse lutter aussi efficacement contre le palu #ProcesDu28Sept,Ciskov,2,0,0,Twitter for iPhone,fr
1602275833409929218,2022-12-12 12:15:02+00:00,C’est pas facile hein 😂😂😂😂😂 Dadis #ProcesDu28Sept,MariiyBaang,0,0,0,Twitter for iPhone,fr
1602275744071225345,2022-12-12 12:14:40+00:00,"Disons nous la vérité Dadis il est à la fois victime de complot, de sa famille et de lui même. Sa responsabilité dans ce massacre est avérée. #ProcesDu28Sept",moonsieurdiallo,0,0,0,Twitter for iPhone,fr
1602275709027753986,2022-12-12 12:14:32+00:00,"Dadis il a vendu de la cola au marché de N'zerekoré , sinon moi aussi j'ai vendu de l'eau glacée au marché de forecariah hein.. allez y demandé. C'est entre les prési maintenant 😅 #proces28sept 
#ProcesDu28Sept",Presi10_A,8,3,1,Twitter for Android,fr
1602275691180990465,2022-12-12 12:14:28+00:00,"Il est toc toc ... 
Il a recommencé ses lubies encore
#ProcesDu28Sept #Proces28Septembre https://t.co/GCOzSo1EsA",dieretou,3,1,0,Twitter for iPhone,fr
1602275678879383554,2022-12-12 12:14:25+00:00,"Dadis est tombé dans la bassesse en essayant de jouer la carte ethnique afin qu'on croit à ses allégations. C'est triste🤦🏾‍♂️
Finalement l'homme n'a pas changé, quel dommage !

#ProcesDu28Sept",NfalyTraaore,4,0,1,Twitter for Android,fr
1602275605491367937,2022-12-12 12:14:07+00:00,"UFDG tout le monde veut s'accrocher à lui 
#ProcesDu28Sept",Sybyoulpac1,0,0,0,Twitter for Android,fr
1602275320316444678,2022-12-12 12:12:59+00:00,"Rpg va prendre cher au forêt 🤣🤣
#ProcesDu28Sept",Sybyoulpac1,0,0,1,Twitter for Android,fr
1602275303019126784,2022-12-12 12:12:55+00:00,Ça va péter!!!  #ProcesDu28Sept,sekou_kalil,0,0,0,Twitter for iPhone,fr
1602275109967896576,2022-12-12 12:12:09+00:00,"Il y'a de nouveaux dossiers 
Dadis Show 😊
#ProcesDu28Sept",JamesFritzFost3,0,0,0,Twitter for Android,fr
1602275104368508929,2022-12-12 12:12:08+00:00,"Dadis on s’en fou de ton ouvrage, dit la vérité on passe.
#ProcesDu28Sept",Abdoula89377558,1,0,0,Twitter for iPhone,fr
1602275059518914565,2022-12-12 12:11:57+00:00,"Le pauvre Dadis, il cherche la sympathie des militants de l’UFDG et de son président Cellou.
Qu’est-ce qu’il fait pitié. 

#ProcesDu28Sept 
#DadisEstUnMenteur",OuessouDIABY,59,6,16,Twitter for iPhone,fr
1602275031328899072,2022-12-12 12:11:50+00:00,"Dadis dit c'est lui qui a créé le terme #BasPeuple et #générationnel.
#ProcesDu28Sept #Dadis",gongore_m,0,0,0,Twitter for Android,fr
1602274975859331073,2022-12-12 12:11:37+00:00,Cellou n’a qu’à donner tous ses biens au grand griot Dadis parce que là là il lèche ses bottes #ProcesDu28Sept,DjebouXoxo,2,0,0,Twitter for iPhone,fr
1602274836713246722,2022-12-12 12:11:04+00:00,"Toumba semble bien se marrer face aux propos du capitaine Dadis
#ProcesDu28Sept https://t.co/GVtjAg5H4f",seku_ahmed,1,0,0,Twitter for Android,fr
1602274830568546304,2022-12-12 12:11:03+00:00,Il a osé dire bref 😂 #ProcesDu28Sept,astoodiamond,2,0,0,Twitter for iPhone,fr
